	F0	F1	F2
1576	6	7	12
1577	71	66	59
1578	57	59	45
1579	20	13	11
1580	424	380	415
1581	28	21	27
1582	0	0	0
1583	46	32	37
1584	195	181	133
1585	23	23	31
1586	13	7	6
1587	0	0	0
1588	950	1046	1084
1589	1	0	0
1590	0	0	0
1591	2	1	1
1592	6	7	7
1593	2	3	1
1594	1	0	0
1595	13	6	6
1596	10	2	10
1597	12	8	5
1598	3	9	4
1599	1	0	0
1600	26	12	17
1601	23	19	22
1602	6	7	4
1603	51	46	49
1604	120	119	102
1605	24	29	21
1606	32	29	27
1607	1	0	0
1608	183	162	146
1609	130	112	117
1610	0	0	3
1611	0	0	0
1612	4	3	3
1613	6	11	8
1614	6	14	6
1615	66	64	70
1616	4	17	6
1617	0	0	0
1618	26	44	35
1619	21	24	20
1620	6	11	12
1621	31	25	23
1622	0	1	1
1623	0	1	1
1624	1	0	1
1625	120	94	128
1626	16	9	14
1627	0	0	0
1628	4	6	3
1629	913	885	765
1630	16	13	12
1631	30	33	26
1632	126	82	98
1633	20	23	17
1634	31	22	19
1635	13	13	12
1636	2	3	3
1637	32	20	21
1638	53	50	39
1639	3	5	4
1640	49	64	73
1641	41	41	27
1642	943	1003	1094
1643	6	3	4
1644	0	1	1
1645	14	9	6
1646	37	23	35
1647	8	8	4
1648	74	89	61
1649	1	1	0
1650	1112	1139	947
1651	25	28	27
1652	2	2	3
1653	71	80	80
1654	21	35	17
1655	190	172	153
1656	1	1	1
