	F0	F1	F2
1520	23	22	13
1521	18	13	10
1522	12	13	10
1523	52	44	55
1524	0	0	0
1525	3	1	0
1526	2	3	1
1527	54	41	32
1528	29	16	28
1529	3	1	2
1530	45	45	22
1531	42	55	28
1532	11	12	7
1533	13	11	13
1534	0	5	5
1535	66	85	78
1536	14	10	12
1537	0	1	1
1538	9	17	6
1539	26	37	45
1540	45	28	32
1541	52	86	59
1542	0	0	0
1543	0	0	0
1544	68	75	62
1545	250	270	243
1546	0	0	0
1547	29	25	19
1548	0	0	0
1549	0	0	0
1550	81	84	93
1551	50	34	28
1552	35	38	21
1553	3	2	3
1554	13	10	14
1555	19	24	22
1556	33	34	35
1557	1	0	0
1558	0	3	0
1559	6	4	6
1560	18	17	16
1561	20	29	26
1562	6	10	14
1563	14	22	16
1564	0	1	0
1565	20	28	28
1566	76	73	73
1567	7	6	7
1568	0	0	0
1569	37	29	49
1570	37	38	34
1571	1	3	1
1572	24	30	35
1573	50	63	54
1574	0	2	0
1575	0	8	5
1576	4	5	1
1577	76	86	93
1578	44	36	36
1579	11	6	7
1580	198	187	190
1581	32	26	24
1582	0	0	0
1583	44	30	47
1584	108	118	123
1585	24	15	20
1586	10	8	4
1587	1	0	0
1588	546	569	625
1589	0	0	0
1590	0	0	0
1591	3	3	5
1592	7	9	7
1593	2	1	1
1594	0	0	0
1595	4	1	3
1596	2	9	4
1597	7	3	4
1598	6	6	3
1599	1	0	1
1600	13	14	13
1601	18	15	22
1602	4	3	7
1603	23	22	16
1604	65	54	55
1605	18	25	21
1606	17	13	24
1607	0	1	0
1608	64	63	60
1609	87	82	90
1610	2	0	0
1611	0	0	0
1612	0	0	2
1613	6	4	3
1614	7	3	2
1615	42	51	50
1616	9	11	11
1617	0	0	0
1618	25	27	19
1619	7	7	10
1620	12	6	12
1621	19	16	6
1622	0	0	1
1623	0	0	0
1624	0	1	2
1625	47	46	47
1626	4	8	8
1627	1	0	0
1628	6	3	3
1629	140	130	143
1630	9	10	19
1631	36	33	38
1632	33	33	34
1633	8	10	18
1634	8	3	7
1635	6	3	7
1636	2	1	2
1637	19	16	23
1638	51	58	46
1639	2	3	2
1640	38	21	31
1641	15	14	13
1642	651	661	757
1643	0	0	0
1644	0	1	0
1645	10	5	9
1646	14	22	22
1647	4	1	3
1648	59	58	47
1649	1	0	1
1650	722	652	659
1651	15	14	17
1652	0	1	1
1653	20	28	14
1654	7	12	18
1655	125	124	93
1656	1	4	0
1657	2	3	1
1658	62	45	64
1659	40	36	47
