	F0	F1	F2
984	4728	4162	3913
985	234	194	141
986	536	321	285
987	1603	1103	758
988	147	156	116
989	2831	2332	1973
990	1269	1039	995
991	61	56	58
992	107	86	70
993	33	18	13
994	174	156	126
995	112	95	91
996	7	11	9
997	157	65	53
998	215	160	120
999	62	44	51
1000	101	92	53
1001	1273	1468	1243
1002	44	47	33
1003	0	0	0
1004	432	316	353
1005	80	110	79
1006	3799	3310	2847
1007	0	0	0
1008	265	263	175
1009	762	689	651
1010	77	69	49
1011	112	113	83
1012	526	471	352
1013	60	37	47
1014	202	203	169
1015	200	212	168
1016	1261	904	757
1017	222	219	129
1018	1712	1415	1007
1019	0	0	0
1020	370	256	181
1021	498	504	407
1022	258	221	157
1023	0	0	0
1024	238	266	174
1025	107	122	114
1026	49	66	60
1027	957	923	759
1028	168	140	95
1029	2058	1647	1247
1030	146	157	104
1031	39	32	42
1032	220	170	145
1033	356	310	288
1034	102	147	63
1035	100	91	81
1036	72	90	82
1037	54	46	69
1038	93	88	61
1039	201	178	130
1040	1030	1115	939
1041	500	403	227
1042	565	512	437
1043	30	23	22
1044	59	49	35
1045	48	38	37
1046	0	0	0
1047	82	69	51
1048	324	245	195
1049	1	3	3
1050	186	139	109
1051	1026	793	486
1052	49	71	42
1053	321	262	213
1054	6	8	7
1055	638	456	417
1056	527	407	310
1057	306	265	183
1058	200	223	139
1059	2	1	1
1060	3338	2819	2291
1061	44	31	11
1062	2230	1980	1584
1063	175	104	75
1064	931	733	560
1065	456	452	442
1066	104	146	73
1067	376	352	313
1068	1	2	0
1069	104	83	65
1070	290	271	234
1071	333	284	146
1072	3	6	4
1073	823	719	690
1074	1110	1075	834
1075	77	42	25
1076	59	72	33
1077	29	22	26
1078	1899	1591	1320
1079	58	36	28
1080	21	19	9
1081	2	2	4
1082	3	3	2
1083	81	80	61
1084	547	581	486
1085	388	416	360
1086	434	464	341
1087	17	27	6
1088	109	93	66
1089	18	22	9
1090	2	1	0
1091	19	23	20
1092	1094	892	708
1093	338	232	175
1094	47	33	14
1095	266	241	171
1096	1050	827	678
1097	15	29	22
1098	146	162	82
1099	616	426	326
1100	2154	1795	1123
1101	932	862	811
1102	990	911	718
1103	131	123	118
1104	28	34	32
1105	1150	916	421
1106	52	36	32
1107	1575	1192	1050
1108	700	578	494
1109	26	21	13
1110	25	14	10
1111	5	6	5
1112	956	708	397
1113	116	89	36
1114	115	56	40
1115	0	0	1
1116	154	139	120
1117	87	84	95
1118	1	0	0
1119	2596	2114	1806
1120	11	11	9
1121	21	11	12
1122	40	33	26
1123	0	0	0
1124	73	55	32
1125	13	14	4
1126	426	352	231
1127	80	69	47
1128	2	2	2
1129	9	10	1
1130	134	204	100
1131	43	32	27
1132	146	127	83
1133	50	60	36
1134	135	127	112
1135	408	363	265
1136	131	78	51
1137	3865	2970	2134
1138	70	76	32
1139	127	96	70
1140	972	621	503
1141	19	17	20
1142	27	20	20
1143	315	244	185
1144	220	190	136
1145	507	408	394
1146	0	1	0
1147	426	351	297
1148	515	393	327
1149	2229	1957	1630
1150	21	19	19
1151	720	597	505
1152	1835	1904	1745
1153	98	89	50
1154	912	820	537
1155	448	329	268
1156	17	21	17
1157	2801	2711	2277
1158	4	10	5
1159	22	18	10
1160	1071	1018	810
1161	305	255	196
1162	462	299	189
1163	413	329	174
1164	86	69	95
1165	538	404	288
1166	0	2	1
1167	18	20	15
1168	275	257	184
1169	17	26	14
1170	941	734	636
1171	155	112	78
1172	4937	3613	3308
1173	43	48	36
1174	19	18	29
1175	7	4	4
1176	1017	635	479
1177	140	111	74
1178	274	250	208
1179	5	3	1
1180	15	27	9
1181	422	359	221
1182	0	1	1
1183	386	346	238
1184	422	320	212
1185	35	25	28
1186	1395	1042	791
1187	6860	5985	5305
1188	203	164	180
1189	59	59	31
1190	9	23	7
