	F0	F1	F2
1234	281	216	118
1235	444	452	202
1236	54	40	17
1237	301	213	114
1238	216	112	45
1239	44	39	20
1240	143	109	62
1241	65	41	29
1242	1046	892	591
1243	5	11	1
1244	0	0	0
1245	1	2	3
1246	47	26	18
1247	831	728	452
1248	67	42	28
1249	139	106	52
1250	215	204	81
1251	198	189	104
1252	315	246	154
1253	163	113	50
1254	26	23	12
1255	311	269	175
1256	0	2	1
1257	41	39	14
1258	82	68	28
1259	2877	2363	1715
1260	47	43	27
1261	126	84	42
1262	62	76	48
1263	141	118	66
1264	77	109	53
1265	1772	1588	1284
1266	750	543	313
1267	333	297	281
1268	39	39	24
1269	1588	1192	717
1270	269	250	91
1271	165	92	52
1272	56	44	19
1273	139	128	86
1274	30	26	12
1275	572	492	375
1276	63	47	28
1277	6	7	3
1278	912	738	382
1279	299	210	100
1280	830	671	514
1281	545	473	233
1282	1	2	0
1283	1143	1149	869
1284	37	28	14
1285	332	222	86
1286	250	245	117
1287	89	106	76
1288	288	191	175
1289	471	287	177
1290	84	81	73
1291	62	48	26
1292	135	104	71
1293	397	365	150
1294	29	25	28
1295	29	17	7
1296	78	68	44
1297	0	0	0
1298	1	0	0
1299	21	33	9
1300	105	126	75
1301	198	144	98
1302	219	190	115
1303	663	524	346
1304	337	266	180
1305	99	90	63
1306	915	921	821
1307	222	123	73
1308	894	919	814
1309	762	542	296
1310	566	671	251
1311	338	217	124
1312	384	316	187
1313	28	20	11
1314	14	22	19
1315	125	132	47
1316	318	325	163
1317	74	73	47
1318	427	315	162
1319	480	401	276
1320	203	201	106
1321	1200	1063	742
1322	42	31	19
1323	2041	2131	1572
1324	1780	1583	1336
1325	120	110	72
1326	121	134	58
1327	208	177	123
1328	167	123	64
1329	700	493	388
1330	162	155	81
1331	450	362	193
1332	160	127	59
1333	237	273	262
1334	73	50	52
1335	118	104	96
1336	170	162	75
1337	61	48	40
1338	378	257	183
1339	118	114	97
1340	388	324	235
1341	165	130	129
1342	155	84	87
1343	31	19	8
1344	152	164	115
1345	1081	1005	856
1346	90	124	102
1347	38	45	52
1348	9	10	9
1349	0	1	0
1350	0	2	0
1351	45	19	12
1352	42	53	34
1353	22	32	33
1354	399	323	179
1355	1	0	0
1356	442	377	224
1357	1334	1149	650
1358	39	16	20
1359	53	78	33
1360	192	116	72
1361	104	82	62
1362	484	315	197
1363	1002	825	422
1364	128	94	43
1365	112	65	63
1366	264	223	118
1367	73	48	27
1368	492	302	170
1369	160	153	117
1370	386	340	315
1371	412	351	171
1372	67	74	38
1373	8	12	8
1374	320	276	262
1375	437	320	189
1376	46	55	34
1377	28	45	12
1378	324	172	114
1379	943	851	468
1380	0	0	0
1381	209	141	85
1382	337	251	144
1383	689	573	408
1384	393	321	178
1385	218	198	123
1386	169	123	95
1387	869	688	495
1388	153	137	68
1389	444	353	194
1390	1117	866	466
1391	54	55	34
1392	1159	657	429
1393	81	78	37
1394	308	226	99
1395	0	0	0
1396	683	534	296
1397	3	3	2
1398	300	245	164
1399	83	106	38
1400	22	9	6
1401	105	125	96
1402	178	153	67
1403	0	6	2
1404	0	0	0
1405	140	132	90
1406	198	182	79
1407	125	84	65
1408	224	178	73
1409	110	94	69
1410	42	39	30
1411	59	55	27
1412	19	17	13
1413	277	275	90
1414	21	20	13
1415	13	39	11
1416	29	35	25
1417	434	329	261
1418	945	963	472
1419	262	177	65
1420	217	136	90
1421	241	158	104
1422	15	20	19
1423	12	16	6
1424	51	69	30
1425	44	33	34
1426	49	62	27
1427	17	13	15
1428	43	37	20
1429	106	88	52
1430	686	541	331
1431	363	345	132
1432	195	159	98
1433	2	1	1
1434	87	71	37
1435	147	164	74
1436	3	3	2
1437	0	0	0
1438	0	0	0
1439	2	0	1
1440	162	129	46
1441	66	69	28
1442	71	78	34
1443	285	286	121
1444	888	590	308
1445	3669	3503	3258
1446	302	272	193
1447	652	653	578
1448	391	272	155
1449	2	3	5
1450	0	0	0
1451	7	4	6
1452	369	220	134
1453	130	98	67
1454	261	223	138
1455	890	891	504
1456	351	293	151
1457	1	0	0
1458	280	165	95
1459	92	55	31
1460	140	114	72
1461	13	26	13
1462	109	67	45
1463	510	392	303
1464	773	645	377
1465	286	203	159
1466	51	39	20
1467	137	115	77
1468	64	44	55
1469	195	152	50
1470	48	58	31
1471	422	376	147
1472	232	152	69
1473	87	91	55
1474	65	58	23
1475	314	245	139
1476	115	124	69
1477	379	287	176
1478	1496	983	605
1479	377	266	175
1480	293	270	152
1481	641	465	274
1482	606	473	237
1483	408	241	143
1484	329	290	174
1485	59	47	37
1486	8	6	4
1487	0	0	0
1488	274	187	121
1489	961	968	676
1490	106	104	45
1491	0	0	0
1492	131	114	52
1493	77	62	32
1494	264	187	110
1495	32	23	17
1496	308	204	128
1497	241	239	135
1498	9	6	6
1499	132	86	55
1500	208	219	101
1501	347	244	177
1502	1107	1035	910
1503	371	320	221
1504	105	95	39
1505	388	352	257
1506	0	0	0
1507	4	5	4
1508	479	383	210
1509	308	242	137
1510	201	103	99
1511	242	136	63
1512	19	12	16
1513	244	217	108
1514	218	157	54
1515	397	280	174
1516	80	49	25
1517	77	64	29
1518	501	360	282
1519	0	0	0
1520	238	257	72
1521	108	72	29
1522	102	92	53
1523	617	465	354
1524	35	22	8
1525	25	9	7
1526	18	15	5
1527	228	158	99
1528	222	218	120
1529	45	36	24
1530	477	468	197
1531	344	271	123
1532	180	199	70
1533	350	224	139
1534	303	251	104
1535	402	351	216
1536	519	462	213
1537	19	17	15
1538	213	200	103
1539	1532	1166	851
1540	479	330	178
1541	391	275	154
1542	0	2	3
1543	0	0	1
1544	227	227	73
1545	1563	1206	720
1546	6	3	3
1547	312	234	126
1548	1	0	0
1549	0	0	0
1550	220	253	124
1551	640	483	254
1552	406	431	178
1553	107	104	56
1554	181	95	57
1555	366	361	163
1556	207	222	62
1557	2	9	3
1558	0	2	1
1559	131	122	59
1560	356	252	156
1561	162	154	99
1562	525	305	211
1563	427	288	171
1564	24	23	6
1565	206	176	62
1566	1210	892	509
1567	440	270	188
1568	1	0	1
1569	419	293	196
1570	272	233	117
1571	13	18	12
1572	1413	1315	946
1573	466	414	315
1574	44	27	26
1575	100	88	45
1576	108	75	36
1577	405	353	203
1578	280	198	146
1579	127	105	50
1580	997	793	447
1581	108	103	62
1582	0	0	0
1583	267	194	131
1584	707	481	331
1585	320	290	152
1586	69	77	41
1587	0	2	1
1588	2919	2352	1597
1589	5	1	3
1590	0	0	0
1591	32	19	15
1592	562	488	289
1593	21	18	9
1594	38	26	16
1595	140	105	74
1596	53	47	20
1597	115	127	74
1598	175	129	45
1599	7	5	12
1600	343	266	124
1601	336	317	184
1602	67	45	26
1603	787	571	285
1604	995	730	444
1605	179	130	85
1606	408	347	151
1607	2	1	2
1608	676	623	344
1609	387	359	309
1610	12	6	5
1611	2	1	1
1612	75	47	35
1613	156	152	65
1614	90	69	43
1615	478	445	285
1616	75	66	28
1617	2	0	0
1618	774	693	381
1619	243	182	115
1620	71	63	52
1621	334	256	144
1622	60	32	41
1623	41	45	15
1624	31	30	10
1625	1152	906	613
1626	174	128	73
1627	2	3	2
1628	27	15	13
1629	2228	1972	1361
1630	89	83	39
1631	236	231	158
1632	456	348	219
