cds_id	plc124_fluc_rep01	plc124_fluc_rep02	plc124_fluc_rep03	plc124_ut_rep01	plc124_ut_rep02	plc124_ut_rep03
XP_711440.2	801	783	669	788	823	908
XP_711441.1	326	281	257	320	381	263
XP_711442.2	579	534	480	514	522	457
XP_711443.2	4548	3731	4219	4837	5108	4363
XP_019330933.1	259	178	242	244	249	246
XP_711444.1	706	746	693	644	721	780
XP_711445.2	632	550	531	529	544	574
XP_711446.2	1317	1195	1259	1346	1521	1100
XP_711447.2	3911	2784	4021	3412	3761	3921
XP_711448.2	344	400	349	275	269	325
XP_711449.1	6407	6150	6166	4988	5606	5327
XP_711450.1	3046	3033	3196	3016	3355	3212
XP_716542.2	656	485	598	688	732	632
XP_716543.2	2317	1644	1916	2334	2557	1770
XP_716544.1	4244	4002	3919	3863	3984	4048
XP_716545.2	208	175	186	230	253	138
XP_019330934.1	1254	1152	1296	1283	1446	1382
XP_716547.1	27	24	25	46	29	13
XP_716548.2	14877	12092	14390	14849	17359	14940
XP_716552.2	4483	3774	3956	4137	4624	4453
XP_716554.2	4653	3154	4242	4867	5762	4834
XP_716555.2	1072	755	1050	857	960	1070
XP_716556.1	3920	2487	3293	3476	3650	3529
XP_716557.2	1467	1080	1316	1339	1397	1636
XP_716558.1	2279	2451	2629	2445	2804	3376
XP_716559.2	2938	2696	3218	3133	3334	3574
XP_716560.2	11432	9454	11495	11183	11573	13332
XP_716561.2	4596	3473	4227	4881	5407	4492
XP_716562.2	20024	15829	19515	18086	19436	20195
XP_716563.2	667	497	650	717	848	555
XP_716566.2	1976	1524	1845	2188	2388	2069
XP_716567.2	9226	7531	9501	9234	10313	10841
XP_716568.1	1309	1039	1159	1259	1269	1234
XP_716569.2	2613	2433	2696	2736	3063	3077
XP_716571.2	2229	1788	2243	2349	2534	2325
XP_716572.2	2776	2187	2838	2677	2971	2645
XP_716573.2	5157	4538	4954	5005	5638	5519
XP_716574.2	250	189	267	233	242	243
XP_716575.1	5149	4897	5656	4672	5354	6214
XP_019330935.1	981	811	884	892	1018	1022
XP_716576.2	82	67	59	71	77	70
XP_716578.2	405	278	313	371	469	361
XP_716580.2	1886	1498	1660	1619	1754	1715
XP_716581.1	1325	1123	1210	1341	1386	1392
XP_716582.2	32	17	20	42	24	22
XP_716583.1	580	431	510	572	623	513
XP_716584.1	278	194	235	261	265	310
XP_716585.2	1827	1302	1634	1979	2046	1660
XP_711851.1	2251	2196	1910	2171	2447	1993
XP_711852.2	559	458	447	524	564	490
XP_711853.2	401	390	334	354	402	276
XP_019330936.1	3345	2477	3211	3147	3214	3442
XP_711855.1	2247	2470	2392	2313	2340	2635
XP_711857.2	1392	1271	1459	1400	1533	1475
XP_711858.1	1458	1234	1477	1340	1422	1594
XP_711859.2	363	350	349	335	378	420
XP_711860.1	1644	1364	1587	1668	1707	1805
XP_019330937.1	11998	8253	11407	10180	10717	12090
XP_711862.2	465	352	454	432	519	448
XP_711863.2	526	391	427	540	551	440
XP_711864.2	29047	25027	28566	26513	30172	31581
XP_711866.2	906	772	867	917	918	995
XP_019330938.1	353	227	300	274	309	322
XP_711868.2	2060	1657	1999	1876	2306	2080
XP_711869.2	4232	4137	4117	3781	4229	4280
XP_710312.1	9864	6969	9265	8733	9045	9674
XP_710311.1	5665	3716	5150	4530	4849	5030
XP_710310.2	29124	26514	29273	31299	36538	34423
XP_715577.2	1153	900	925	1090	1257	907
XP_019330939.1	26	20	44	16	33	17
XP_715575.2	850	764	810	780	880	834
XP_715574.1	2967	2125	2856	2606	2570	3206
XP_715573.2	3110	2629	2953	3331	3866	3527
XP_019330940.1	290	290	293	362	354	332
XP_715571.2	10616	8938	10086	9887	11258	11625
XP_715570.1	21	49	14	67	55	39
XP_715569.1	3832	3306	3642	3462	3895	3812
XP_715568.1	732	668	665	747	794	681
XP_715567.2	1782	1252	1535	1901	2379	1319
XP_715565.1	291	198	252	217	243	189
XP_715564.1	3962	2786	3222	2146	2251	2143
XP_715563.1	320	257	271	247	320	241
XP_019330941.1	226	158	178	211	164	192
XP_715562.2	118	91	86	129	111	77
XP_715561.2	113	83	80	87	132	104
XP_715558.2	1534	1515	1254	1500	1811	1263
XP_715556.2	3941	3953	3551	3981	4669	3807
XP_715555.1	47	36	55	46	61	47
XP_715554.1	776	727	769	761	832	822
XP_715553.2	30	24	45	42	71	20
XP_715552.1	6335	4922	6557	5572	5683	6710
XP_715551.1	2556	2125	2475	2279	2429	2911
XP_715549.2	446	507	359	447	510	403
XP_715548.1	3235	3126	3169	3431	3713	3094
XP_715547.2	1210	1248	1180	1137	1272	1196
XP_715546.2	397	357	383	338	388	376
XP_715545.2	85	81	109	116	125	100
XP_715544.2	273	355	271	326	347	272
XP_715543.2	1467	1216	1134	1018	1101	963
XP_715542.2	1373	1246	1164	1311	1423	1345
XP_715541.2	908	870	910	858	890	1029
XP_715540.2	8419	8335	7871	8385	9074	9197
XP_715539.2	323	403	328	372	381	405
XP_715538.1	368	263	313	374	384	195
XP_715537.2	3768	3277	2912	3816	4181	2984
XP_715535.1	1997	1595	1883	1354	1690	1519
XP_715534.1	94	71	114	93	93	114
XP_715533.1	255778	164547	213264	222089	261290	203633
XP_019330942.1	2497	2426	2465	2392	3147	3554
XP_715531.1	1103	989	1019	1107	1188	1317
XP_715530.2	10558	8638	9956	11072	12533	10879
XP_715528.1	73914	47149	68034	73193	77421	74224
XP_715527.2	15	3	14	12	24	11
XP_715526.1	10	17	15	27	35	2
XP_715525.1	12	7	9	21	15	8
XP_715524.1	3524	3234	3686	3595	4154	4010
XP_715523.2	10	11	3	6	15	6
XP_715451.1	570	499	559	531	564	471
XP_715450.2	13760	9843	13401	14453	15525	14183
XP_019330943.1	2788	2146	2856	2612	2682	3063
XP_715448.2	1272	894	1046	1223	1212	1149
XP_715447.1	31993	17365	28273	30998	32746	28422
XP_715445.1	2825	2299	2458	2505	2969	2727
XP_715444.1	2009	1848	1784	1734	1859	1887
XP_715442.2	14084	11256	12935	13550	14887	13813
XP_715441.1	1742	1197	1473	1472	1633	1408
XP_715440.2	424	287	397	423	433	500
XP_715439.2	3823	3102	3743	3397	3793	3844
XP_715438.1	4454	3086	3511	4201	4593	3120
XP_715437.2	7297	5784	7093	6700	7397	7278
XP_715436.1	259	162	213	301	370	202
XP_715435.2	14810	10484	12536	13935	15703	12193
XP_715434.2	820	795	892	737	874	891
XP_715433.2	10315	7381	10169	9467	10108	11387
XP_019330944.1	350	277	374	343	421	348
XP_715432.2	9646	6747	9129	8534	9089	10436
XP_019330945.1	1117	979	1134	838	1034	1112
XP_715431.2	191	175	210	168	209	164
XP_715430.2	30	14	19	37	28	14
XP_715429.1	94	80	81	88	94	60
XP_715426.1	22	13	20	17	22	26
XP_715425.1	1290	923	1176	1154	1165	1493
XP_715424.2	1006	868	911	1004	1139	1151
XP_715423.2	593	444	476	565	632	585
XP_715422.2	278	232	307	284	281	287
XP_715421.2	107	66	95	122	123	55
XP_715420.2	107	53	106	70	127	95
XP_715419.2	999	862	1044	1144	1263	1208
XP_715418.1	38	27	52	58	66	46
XP_715417.1	224	151	236	180	239	209
XP_715416.1	18	18	18	15	19	10
XP_715415.1	2455	1947	2409	2228	2389	2960
XP_715414.2	134	83	87	171	186	114
XP_715413.1	658	610	593	685	660	615
XP_715412.1	21671	19060	23121	21731	24148	26475
XP_715411.2	1116	719	972	977	1080	1137
XP_715409.2	3336	2923	3381	3729	4030	4128
XP_715408.1	3674	2444	3335	3166	3451	4002
XP_715407.2	17224	13541	16839	16733	18643	18622
XP_715406.1	51205	32546	49871	48966	51569	55834
XP_715402.1	5958	4117	5641	5865	6100	6222
XP_715401.2	12505	9265	11939	12364	13621	13193
XP_715399.1	2479	1640	2485	2400	2523	2643
XP_715398.1	1293	795	1181	1225	1285	1038
XP_019330946.1	479	334	434	367	473	475
XP_019330947.1	574	388	512	505	494	586
XP_715397.1	128014	86758	125112	110061	118761	133139
XP_715396.2	6516	4747	6634	6281	6790	6971
XP_715393.2	248	176	250	281	418	232
XP_715394.2	934	716	864	885	887	1015
XP_715390.2	950	533	729	1047	1282	606
XP_715387.2	334	200	314	399	529	226
XP_715386.2	1206	735	1100	941	1103	1314
XP_715384.2	366	268	373	414	460	525
XP_715383.2	16	11	2	4	5	4
XP_710528.1	179	163	143	185	191	191
XP_710527.1	3431	1590	2393	3712	3991	2421
XP_710522.2	9906	5885	9723	8730	9207	11451
XP_710523.2	554	312	396	601	726	334
XP_710521.1	1822	1106	1723	1764	1914	2105
XP_710520.1	5618	4126	5532	5742	6382	6141
XP_710518.1	9100	5274	8710	8241	8439	9361
XP_710517.1	1171	884	1242	1043	1172	1486
XP_710515.1	1275	773	1292	1043	1140	1403
XP_710514.1	51095	36919	51468	49472	52126	58138
XP_019330948.1	346	192	292	290	315	299
XP_710513.1	4210	2273	4338	3969	3712	5247
XP_710512.2	780	488	754	703	678	738
XP_710511.1	29284	18564	28353	27456	29084	29809
XP_710510.1	1385	831	1288	1174	1259	1458
XP_710509.2	2630	1531	2353	2580	2934	2132
XP_716818.2	7548	4856	6403	7523	8206	5543
XP_716817.1	223623	149369	190413	211019	234833	196737
XP_716816.2	18512	15283	19287	19877	22338	22241
XP_716814.1	10511	8976	11443	10894	12210	12928
XP_716812.1	6164	4427	5648	5387	6046	5902
XP_716810.1	191	151	181	235	305	188
XP_716809.1	330	207	310	367	411	285
XP_716808.1	448	331	427	419	414	382
XP_716807.1	17333	12301	16724	15218	15799	17525
XP_716806.1	31145	19455	32560	26686	29773	34181
XP_716805.1	5371	3211	4933	4536	4892	5610
XP_716804.1	1779	1262	1812	1499	1539	1809
XP_716802.1	6728	6703	7190	7466	8498	8996
XP_716800.1	3390	2691	3491	3346	3699	4357
XP_019330949.1	1943	1575	1814	1859	1902	2016
XP_716794.1	9563	7712	9252	9779	10897	9771
XP_716793.1	1511	1284	1541	1416	1576	1657
XP_716792.1	1002	842	974	1036	1070	1032
XP_019330950.1	11465	6223	9079	10595	11338	7807
XP_716791.1	754	569	686	840	1015	536
XP_716790.1	115	100	74	85	115	67
XP_716788.1	4678	3742	4408	4725	5588	4674
XP_716786.1	1838	1492	1708	1832	2105	1814
XP_716785.1	1412	1098	1249	1344	1702	1718
XP_716784.1	300	186	214	244	247	241
XP_019330951.1	832	784	865	897	849	964
XP_716782.1	2247	1932	2216	2062	2237	2356
XP_716781.1	38	47	37	51	47	36
XP_716780.1	5912	5052	5257	5511	5846	5422
XP_716779.1	2022	2067	1968	2054	2275	2171
XP_716778.1	9886	7958	8585	9421	9990	8520
XP_716777.1	580	526	421	718	833	456
XP_716775.1	79	84	66	93	112	43
XP_716774.2	56	28	38	43	59	13
XP_710133.2	768	579	673	597	678	762
XP_710134.2	1414	1243	1313	1266	1449	1547
XP_716771.2	11397	9046	9981	11959	13022	10850
XP_716770.1	1603	1428	1527	1538	1610	1394
XP_716769.1	208412	114744	195907	186000	191512	202843
XP_716768.2	27	33	26	49	40	17
XP_716767.2	1100	1021	1172	1156	1268	1057
XP_716766.1	444	461	490	423	482	426
XP_716765.2	4171	3873	3901	4157	4575	4713
XP_716764.2	2234	2472	1988	2054	2448	2066
XP_716762.2	3865	3631	3557	3727	3629	3633
XP_716761.1	19775	17623	17757	7926	8164	8149
XP_716760.1	807	814	824	766	863	755
XP_716759.2	1656	1861	1724	1543	1660	1791
XP_019330952.1	530	581	481	477	559	513
XP_714200.2	3783	3322	3263	3566	3919	3453
XP_714201.2	58	56	41	83	113	27
XP_714203.1	3681	2173	3096	4079	4031	3096
XP_714204.1	486	388	488	428	483	507
XP_714205.2	1918	1614	1864	1738	1765	1988
XP_714206.2	1355	1204	1362	1332	1544	1387
XP_714207.2	4033	3268	3660	3698	3918	3810
XP_714208.2	1006	1002	1068	918	1101	1021
XP_714209.2	10019	7265	9841	10038	11493	10399
XP_714210.1	5031	3611	5039	4503	4862	5599
XP_714211.2	26	35	56	56	74	27
XP_714212.1	3935	3793	3909	3682	3940	4974
XP_714213.1	4265	3321	3966	3781	3840	4257
XP_714214.1	847	721	818	775	803	851
XP_714215.1	691	508	734	738	735	668
XP_715743.2	261	309	309	269	270	300
XP_715742.2	65	53	50	63	58	28
XP_715741.1	3699	2850	3354	2851	3248	2876
XP_715740.2	2771	1570	2359	2602	2730	2455
XP_715739.1	3614	2869	3368	3230	3340	3521
XP_715738.1	77	79	64	90	64	63
XP_715737.1	552	423	524	423	500	487
XP_715736.1	5075	3511	4668	4050	4781	4163
XP_715735.2	1647	1445	1601	1762	2004	1939
XP_715734.2	3093	2304	3036	2760	2808	3138
XP_715733.2	2694	2405	2762	2777	3076	2832
XP_715732.1	2297	1609	2029	1917	2050	2266
XP_715731.1	1063	803	1112	973	958	1126
XP_019330953.1	150	141	160	108	143	170
XP_715730.2	211	149	179	136	178	190
XP_019330954.1	2870	2907	2942	2760	2832	3487
XP_715728.1	2080	1951	2109	2007	2133	2236
XP_715726.1	6407	5166	6038	3875	4206	3754
XP_715725.2	8042	6569	7518	7547	8963	7078
XP_715724.1	3071	2911	3128	2916	3216	3664
XP_715723.1	4864	3748	4276	4872	5085	4354
XP_715722.1	2403	2051	2621	2320	2504	2699
XP_715720.2	3418	2391	3362	3225	3257	3842
XP_715719.2	9211	7263	8334	9313	9860	8669
XP_019330955.1	485	371	506	464	502	520
XP_715717.2	3724	3357	3807	3894	4202	4149
XP_715715.2	2534	1786	2519	2251	2545	2790
XP_715713.2	322	253	306	327	269	292
XP_715712.1	13104	10034	11997	12182	13097	11671
XP_715711.2	1498	1083	1167	1744	1926	1061
XP_715709.1	2797	2109	2745	2477	2805	2822
XP_715708.1	1918	1151	1017	1782	2329	665
XP_715707.2	7655	5483	6991	7292	7719	7266
XP_715706.2	65	94	62	62	112	34
XP_715705.2	1045	901	1036	1052	1155	1057
XP_715704.2	978	887	852	986	1024	1016
XP_715703.2	2284	1511	2152	1569	1828	2067
XP_715702.2	205	163	218	195	185	146
XP_715701.2	386	327	387	388	433	467
XP_715699.1	3955	2631	3426	4081	4497	3189
XP_715697.2	3657	3237	3695	3811	3989	4409
XP_715696.2	1332	1323	1394	1311	1475	1474
XP_715695.2	107	85	88	70	117	72
XP_715694.2	78	72	101	101	127	65
XP_715691.2	472	452	512	468	549	527
XP_711333.2	1201	1064	1129	1238	1281	1166
XP_711335.2	6456	5609	6282	5855	6164	6333
XP_019330956.1	580	423	525	447	517	443
XP_711337.2	1646	1323	1532	1561	1814	1810
XP_711338.2	466	400	441	486	453	471
XP_711339.1	925	720	791	744	893	678
XP_711340.2	3494	3022	3384	3331	3516	3683
XP_711345.2	541	424	534	533	573	634
XP_711347.1	714	725	763	846	844	829
XP_711348.2	2308	1888	2045	2104	2242	2108
XP_711349.2	1869	1873	1889	1721	2048	1929
XP_711350.1	1065	964	1135	1014	1105	1161
XP_711351.1	9559	7099	8830	8750	9582	8950
XP_711352.2	1607	1371	1684	1635	1906	1896
XP_019330957.1	14574	9840	13619	14209	16168	14447
XP_711353.2	4833	3736	3713	4044	4755	3226
XP_711354.1	1336	1126	1261	1205	1315	1252
XP_019330958.1	109	124	85	116	187	92
XP_711356.2	431923	286924	346836	411270	467619	322860
XP_711357.2	1033	972	782	1045	1048	811
XP_711358.2	1849	1832	1613	1750	2236	1707
XP_711154.1	2287	2084	2073	2019	2310	2280
XP_711153.1	470	386	455	535	523	454
XP_711152.2	4090	3656	4009	4036	4598	4572
XP_711151.2	7398	7904	7459	7787	9080	8183
XP_714624.2	44	23	49	54	42	37
XP_714623.2	4670	4176	3717	4554	5091	3937
XP_714622.1	8770	7895	8410	8058	8957	9122
XP_714621.1	2482	2257	2450	2445	2340	3158
XP_714620.2	895	950	930	865	891	972
XP_714619.2	1255	1490	1224	1160	1290	1335
XP_714618.2	1043	1057	916	1049	1089	880
XP_019330959.1	300	279	307	257	312	358
XP_019330960.1	19	7	13	23	20	17
XP_714615.1	1613	1482	1554	1415	1604	1684
XP_714614.1	6177	4668	6134	5686	6013	7035
XP_714613.1	3337	2652	3363	2950	3144	3331
XP_714611.2	3930	3106	3580	3512	3717	3748
XP_714610.1	1066	979	866	1031	1308	1072
XP_714608.2	16940	14731	16883	16268	17972	17682
XP_714607.1	1626	1302	1416	1599	1861	1654
XP_714605.2	2888	2201	2410	2659	3079	2548
XP_714604.1	3346	2960	3321	3123	3269	3547
XP_714602.2	12098	10569	12228	11597	12950	12565
XP_714601.2	636	464	583	593	550	621
XP_714600.2	2040	1777	1868	1913	2098	2035
XP_019330961.1	448	338	353	410	451	391
XP_714599.1	20890	12754	20007	18235	19946	22573
XP_714597.2	640	558	670	573	685	625
XP_714596.2	1360	1144	1281	1229	1337	1438
XP_714595.2	4032	3120	3757	3548	3798	4118
XP_714594.1	1367	1027	1334	1162	1306	1299
XP_714593.1	6100	4551	5615	5615	6073	5478
XP_714592.2	4743	3590	4203	4819	5510	4051
XP_714591.2	1363	1176	1277	1235	1475	1399
XP_714590.2	109	96	80	90	78	54
XP_714589.2	27017	19153	24280	24086	25569	24687
XP_714588.2	3694	3836	4194	3983	4527	5338
XP_714587.2	1699	1398	1734	1635	1658	2091
XP_714586.2	4242	3766	4079	3548	4387	4474
XP_714585.2	3706	2301	3717	3545	3574	3862
XP_714584.2	10817	7830	9638	9966	11158	10060
XP_714581.2	669	565	692	772	660	721
XP_714579.2	3292	2935	3352	3389	3706	4005
XP_714578.2	700	275	506	416	433	360
XP_720527.2	1011	677	937	793	912	638
XP_720530.2	3196	2390	2690	2996	3589	2524
XP_720528.2	0	0	0	0	0	0
XP_720531.1	1609	1168	1510	1436	1481	1651
XP_720532.2	2612	2242	2521	2577	2890	2835
XP_720533.2	212	230	261	268	288	196
XP_720534.1	31309	20000	29410	29787	32312	28763
XP_720536.2	5502	3976	5094	5982	6651	5054
XP_019330962.1	2790	1936	2641	2613	2840	2993
XP_720537.2	129	119	98	125	128	112
XP_720538.2	2422	2115	2296	2167	2461	2699
XP_720539.1	222	165	180	206	198	224
XP_720540.1	6097	4398	5807	5216	5663	5959
XP_720541.1	135	118	139	156	160	83
XP_720542.2	2445	2056	2393	2487	2687	2503
XP_720543.2	8826	6885	8946	8329	8876	9338
XP_720544.2	1053	1029	1050	963	1070	968
XP_720545.1	400	340	378	426	496	351
XP_720546.2	4667	3095	3617	4198	4866	3084
XP_019330963.1	553	499	575	526	565	582
XP_720549.1	1478	1077	1361	1174	1202	1537
XP_720550.1	1980	1510	1830	1787	1875	1970
XP_720551.1	1456	902	1204	1624	2019	1021
XP_720552.1	352	285	329	326	343	330
XP_720553.2	112	111	111	116	139	104
XP_720554.2	996	803	892	1091	1069	945
XP_720555.2	17117	12791	16628	14751	14436	16025
XP_720556.2	1069	911	890	981	1119	1008
XP_720557.2	3767	2778	3680	3310	3582	3855
XP_720559.2	687	496	683	605	658	676
XP_720560.2	111	81	97	123	158	78
XP_720561.1	1559	1156	1495	1416	1541	1589
XP_720562.1	1458	1284	1399	1265	1545	1500
XP_720564.2	269	217	233	258	337	231
XP_019330964.1	18875	14767	16324	20144	24329	16422
XP_720566.1	2593	2318	2576	2597	2817	3651
XP_720569.2	7106	5966	6638	6679	7069	7061
XP_720570.2	2264	1685	1896	2107	2492	1511
XP_720571.2	3204	2279	2550	2766	3202	2164
XP_720572.1	346	339	317	250	325	317
XP_720573.2	2987	2561	2993	2700	2955	3013
XP_019330965.1	112	138	82	116	126	100
XP_720576.2	5775	6183	6229	5817	6100	6404
XP_720577.1	1281	1202	1235	1128	1234	1211
XP_720578.2	316	373	239	275	322	339
XP_720579.1	2024	2442	2072	1865	2017	2299
XP_720581.2	3546	3993	3393	3521	3896	3590
XP_720582.1	3692	3775	3622	4284	4301	4114
XP_720583.2	1220	1597	1403	1288	1469	1404
XP_720586.1	3474	3465	3532	3574	4015	4189
XP_720587.1	81	62	66	99	119	77
XP_720588.1	398	399	413	402	499	480
XP_720590.2	6981	7112	7523	6841	7734	8360
XP_720591.1	10242	9869	10018	9988	11107	11699
XP_720592.1	1111	1139	1049	1160	1365	1241
XP_720594.2	249	208	221	239	264	221
XP_720595.2	227	209	229	191	245	211
XP_720596.2	3199	2319	2977	3164	3504	2883
XP_720598.1	11267	8206	11002	9772	11016	11371
XP_720600.2	494	425	451	495	536	430
XP_720601.2	2241	1624	2240	1839	2112	2506
XP_720602.1	2060	1800	1856	1922	2067	2234
XP_720603.2	2641	2429	2380	2621	2901	2611
XP_720604.2	1389	1169	1216	1244	1390	1115
XP_720606.1	1307	1037	1147	1186	1146	1267
XP_720608.2	760	585	663	878	1104	596
XP_720611.1	5890	4692	5336	5351	5592	5906
XP_720612.1	147	76	145	123	111	99
XP_019330966.1	310	256	334	278	317	306
XP_720613.1	1894	1756	1880	1764	2033	1922
XP_720614.2	961	791	849	840	1114	1076
XP_720615.2	6866	5711	6395	8122	9041	7313
XP_720616.1	2736	2389	2723	2251	2667	2650
XP_720618.1	25016	21212	22188	22312	24790	22758
XP_720619.2	1953	2788	2432	2362	2908	3123
XP_720622.2	654	712	687	662	744	760
XP_720623.2	1150	1040	1091	1078	1195	1138
XP_720624.2	2685	2536	2485	2443	2676	2664
XP_720625.2	4982	4153	3895	4987	5981	3777
XP_720628.2	4036	3469	3733	3838	4203	3821
XP_720629.1	387	346	306	309	305	311
XP_720630.1	613	698	643	591	642	661
XP_720631.2	2396	2073	1998	2428	2522	2045
XP_720632.2	896	1295	924	949	1039	1096
XP_720634.1	3693	3579	3487	3326	3528	3369
XP_720635.1	587	594	556	625	792	604
XP_720637.1	497	457	447	538	579	473
XP_720639.1	94	48	92	104	143	70
XP_720640.2	56	40	68	77	99	28
XP_720641.1	126035	89444	118605	112822	127814	129023
XP_720642.2	1063	959	1102	1015	1171	1179
XP_720644.1	2721	2372	2629	2495	2931	2944
XP_720645.1	1644	1608	1439	1601	1595	1800
XP_019330967.1	695	760	622	587	676	675
XP_720646.2	720	789	667	680	660	677
XP_720647.2	1125	1081	1048	1498	1569	1254
XP_720651.2	7725	5979	6726	7761	9219	6378
XP_720652.2	4752	3480	3886	4531	5629	3281
XP_720653.2	4776	4642	4434	4517	4986	4538
XP_720654.2	3087	2553	2660	3315	3807	2684
XP_712039.2	387	326	343	336	344	416
XP_712037.1	925	856	884	838	1004	890
XP_712036.2	2027	2515	2031	1880	2267	2425
XP_712035.2	1813	1494	1687	1751	1828	1756
XP_712034.1	73	43	52	21	46	28
XP_712033.2	16978	13671	15267	14032	15188	15341
XP_019330968.1	1501	1312	1222	1377	1614	1167
XP_712032.2	1556	1776	1478	1529	1560	1498
XP_712031.2	1105	886	875	1049	1171	861
XP_712030.2	249	251	213	259	352	247
XP_712029.2	1045	915	912	1056	1232	855
XP_712027.1	32638	22398	28930	30196	32920	32105
XP_712026.1	5305	4227	5330	4709	5608	5395
XP_712025.1	468	404	383	402	467	429
XP_712024.1	693	729	766	699	675	719
XP_712023.1	2894	2775	3007	2701	2842	3062
XP_019330969.1	1763	1868	1884	1512	1805	2180
XP_712022.1	3029	2905	2961	3061	3291	3351
XP_712021.1	56	66	59	56	56	47
XP_019330970.1	1504	1435	1309	1275	1311	1286
XP_712020.1	398	333	477	384	499	455
XP_711407.2	2144	1627	1989	1819	2108	2153
XP_711409.1	3239	2054	2947	3022	3374	3228
XP_711411.1	1482	1081	1476	1546	1711	1564
XP_711412.2	6106	4220	5676	5793	6297	5543
XP_711413.1	1353	910	1128	1325	1248	1072
XP_711414.1	60	30	48	63	35	30
XP_711415.1	583	485	539	532	584	679
XP_711416.1	75775	45727	76697	65238	66899	82930
XP_711417.2	6553	4194	5522	6365	7818	5430
XP_711419.1	537	511	543	538	575	581
XP_711420.2	2156	1506	1849	1933	2259	2260
XP_711422.1	1395	985	1348	1386	1492	1556
XP_711423.1	1193	909	1053	1177	1275	1187
XP_711424.1	4211	3779	4285	4078	4422	4958
XP_711425.1	913	671	940	871	815	847
XP_711426.1	603	548	520	479	499	454
XP_711427.1	1391	1122	1406	1066	1306	1356
XP_711428.2	193	143	160	188	174	138
XP_711430.2	82	88	104	100	99	75
XP_711431.1	843	616	759	780	866	851
XP_711432.1	3214	2777	2957	3081	3606	3256
XP_711433.1	312	283	312	296	343	302
XP_711434.2	376	246	349	276	284	361
XP_711176.1	458	353	390	432	445	466
XP_711174.2	29	25	27	37	52	23
XP_711173.1	440	442	436	492	521	490
XP_711172.1	466	341	382	434	521	363
XP_711171.1	5234	4797	4898	4820	5308	5124
XP_711169.1	81	70	121	91	104	125
XP_711168.1	559	412	568	523	531	604
XP_711167.2	2440	1982	2368	2155	2494	2546
XP_019330971.1	1260	1110	1198	1103	1246	1548
XP_711165.2	378	244	303	339	369	319
XP_711164.1	5019	3928	4816	4765	5208	5061
XP_711163.2	231	192	212	234	290	197
XP_711162.2	374	329	334	285	376	290
XP_711161.1	2148	1992	1971	1816	2075	2428
XP_711160.1	1974	1509	1878	1717	1854	1914
XP_711159.1	587	473	547	692	746	615
XP_711158.2	83	106	88	121	173	57
XP_019330972.1	20	29	32	43	25	21
XP_019330973.1	78883	42197	79795	69271	71519	79716
XP_711157.1	40	62	44	41	50	52
XP_710959.1	1298	1279	1417	1220	1356	1687
XP_710958.2	605	766	577	523	506	434
XP_710957.2	524	541	505	489	553	574
XP_710956.2	2015	2217	1792	2040	2147	1869
XP_710955.1	3721	2875	3447	3450	3966	3818
XP_710954.2	319	410	324	291	288	233
XP_710953.1	3623	3013	3298	3702	4144	3639
XP_710952.2	1224	1024	1202	1098	1102	1192
XP_019330974.1	1714	1551	1619	1567	1745	1818
XP_710950.2	55	42	53	66	71	47
XP_710949.1	26	35	17	40	66	22
XP_710668.2	4370	3722	3826	3763	4135	3701
XP_710666.2	3022	2460	2937	3416	3726	2569
