	F0	F1	F2
1114	5	4	3
1115	1	0	0
1116	23	33	21
1117	14	12	10
1118	0	0	0
1119	267	214	179
1120	2	0	1
1121	8	2	1
1122	2	3	2
1123	1	0	0
1124	7	1	4
1125	1	1	1
1126	24	30	23
1127	6	8	9
1128	0	1	0
1129	1	2	1
1130	2	15	15
1131	2	11	4
1132	13	8	9
1133	6	2	3
1134	22	31	21
1135	59	55	54
1136	16	15	11
1137	386	379	270
1138	5	11	5
1139	24	15	15
1140	17	17	16
1141	1	1	0
1142	2	3	4
1143	22	18	16
1144	75	84	67
1145	42	47	47
1146	0	0	0
1147	42	35	38
1148	79	50	59
1149	29	43	27
1150	2	0	1
1151	76	96	75
1152	474	459	413
1153	9	6	4
1154	80	65	53
1155	17	18	20
1156	5	6	8
1157	295	290	264
1158	3	0	1
1159	2	2	2
1160	100	89	88
1161	32	29	36
1162	31	30	31
1163	32	21	20
1164	27	17	17
1165	66	54	68
1166	0	0	0
1167	3	1	5
1168	11	4	14
1169	10	5	3
1170	174	147	161
1171	12	6	10
1172	652	604	606
1173	4	9	11
1174	3	2	4
1175	3	3	2
1176	139	93	112
1177	25	21	30
1178	114	88	72
1179	0	0	0
1180	0	2	1
1181	25	18	19
1182	0	0	0
1183	17	26	16
1184	22	12	15
1185	9	17	8
1186	234	193	204
1187	1274	1205	1183
1188	18	21	12
1189	16	8	6
1190	2	5	0
1191	12	3	2
1192	23	29	12
1193	28	31	27
1194	0	1	3
1195	0	0	0
1196	5	2	2
1197	0	1	0
1198	0	0	1
1199	2	9	2
1200	1	0	0
1201	1	1	0
1202	0	1	0
1203	0	0	0
1204	17	20	31
1205	195	168	138
1206	28	20	19
1207	88	76	74
1208	5	14	8
1209	154	161	149
1210	222	218	216
1211	91	91	76
1212	35	19	23
1213	0	0	0
1214	0	0	0
1215	245	195	153
1216	40	31	23
1217	62	54	44
1218	80	127	109
1219	1	1	1
1220	72	56	48
1221	0	0	0
1222	6	7	5
1223	18	11	6
1224	14	23	14
1225	4	6	4
1226	21	14	30
1227	44	28	32
1228	1	3	3
1229	23	20	20
1230	0	1	0
1231	359	321	343
1232	13	10	9
1233	33	43	29
1234	23	18	22
1235	50	46	33
1236	31	24	25
1237	90	66	82
1238	10	17	26
1239	13	10	4
1240	23	17	20
1241	4	1	2
1242	246	269	196
1243	0	1	0
1244	0	0	0
1245	0	0	0
1246	1	0	2
1247	124	136	122
1248	6	7	0
1249	4	7	7
1250	7	16	9
1251	27	27	22
1252	35	27	26
1253	11	12	8
1254	13	13	9
1255	56	47	55
1256	0	0	0
1257	1	1	0
1258	7	3	5
1259	1208	1207	980
1260	10	13	11
1261	14	16	12
1262	5	10	7
1263	16	9	9
1264	4	6	10
1265	349	263	312
1266	41	33	22
1267	30	51	48
1268	1	1	0
1269	698	666	572
1270	12	8	19
1271	12	18	14
1272	11	6	8
1273	38	18	24
1274	8	8	7
1275	285	269	240
1276	5	4	5
1277	2	1	1
1278	247	216	226
1279	42	38	31
1280	65	78	62
1281	26	30	25
1282	0	0	0
1283	118	101	99
1284	14	7	19
1285	39	44	44
1286	18	11	17
1287	9	13	15
1288	59	49	45
1289	69	40	31
1290	10	7	12
1291	0	2	1
1292	9	6	13
1293	47	41	33
1294	6	6	8
1295	1	0	0
1296	11	9	17
1297	0	0	0
1298	0	0	0
1299	1	0	2
1300	10	16	8
1301	31	32	24
1302	20	22	26
1303	147	118	122
1304	10	13	15
1305	19	16	9
1306	188	224	187
1307	11	13	18
1308	49	44	58
1309	316	264	270
1310	19	12	22
1311	52	52	40
1312	48	25	34
1313	2	0	0
1314	0	1	2
1315	7	5	3
1316	33	37	33
1317	37	37	44
1318	44	46	66
1319	98	114	135
1320	46	36	31
1321	955	927	944
1322	1	2	4
1323	569	548	530
1324	644	592	717
1325	22	16	21
1326	6	6	7
1327	13	15	9
1328	7	5	7
1329	429	496	409
1330	33	48	26
1331	42	45	56
1332	11	12	10
1333	22	13	9
1334	32	24	18
1335	22	22	17
1336	18	13	19
1337	20	15	17
1338	47	36	44
1339	31	35	26
1340	68	37	86
1341	46	32	39
1342	9	12	7
1343	6	7	7
1344	26	23	15
1345	230	209	168
1346	18	18	30
1347	6	7	4
1348	0	2	2
1349	0	0	0
1350	0	0	0
1351	4	3	9
1352	12	15	12
1353	22	30	12
1354	119	86	73
1355	0	0	0
1356	76	77	69
1357	695	656	550
1358	6	6	6
1359	12	18	6
1360	7	9	4
1361	9	7	6
1362	56	56	33
1363	297	291	203
1364	7	7	16
1365	9	11	7
1366	45	36	31
1367	2	0	2
1368	95	74	90
1369	12	15	20
1370	74	76	62
1371	67	45	53
1372	7	7	9
1373	0	0	0
1374	1	1	2
1375	134	126	110
1376	4	3	5
1377	3	5	1
1378	50	43	26
1379	98	120	109
1380	0	0	0
1381	7	11	5
1382	29	23	28
1383	28	16	23
1384	21	18	13
1385	44	48	44
1386	12	19	9
1387	93	90	89
1388	3	8	9
1389	64	48	63
1390	395	378	361
1391	7	6	5
1392	251	216	208
1393	2	2	4
1394	15	17	13
1395	0	0	0
1396	90	77	85
1397	1	1	2
1398	67	71	50
1399	9	10	7
1400	0	0	0
1401	11	7	10
1402	10	15	12
1403	0	0	0
1404	0	1	1
1405	24	17	17
1406	9	4	3
1407	12	14	13
1408	15	12	13
1409	13	9	8
1410	7	2	6
1411	3	4	2
1412	0	1	2
1413	35	34	19
1414	1	0	1
1415	2	1	3
1416	4	3	3
1417	53	52	48
1418	238	257	237
1419	16	19	8
1420	70	50	59
1421	7	5	7
1422	0	0	0
1423	0	2	0
1424	1	0	0
1425	0	2	1
1426	5	6	5
1427	12	11	18
1428	1	3	1
1429	16	11	14
1430	108	123	108
1431	18	27	15
1432	37	51	27
1433	0	0	0
1434	5	3	0
1435	19	14	18
1436	0	1	1
1437	0	0	0
1438	0	0	0
1439	0	0	0
1440	23	27	16
1441	0	0	1
1442	4	2	7
1443	22	25	16
1444	30	16	24
1445	119	74	93
1446	31	17	17
1447	5	4	6
1448	14	18	25
1449	1	0	0
1450	0	0	0
1451	2	1	1
1452	21	29	35
1453	7	7	9
1454	36	30	41
1455	265	286	281
1456	53	43	37
1457	0	0	0
1458	31	27	33
1459	5	7	2
1460	15	23	20
1461	0	2	2
1462	3	5	2
1463	91	109	88
1464	16	11	12
1465	46	45	61
