	F0	F1	F2
968	1474	1170	849
969	1416	1385	951
970	214	188	96
971	223	176	190
972	1286	940	736
973	321	296	248
974	59	39	41
975	0	2	0
976	12	9	5
977	200	145	149
978	542	492	330
979	8	6	3
980	27	29	19
981	0	1	0
982	8	5	5
983	327	272	157
984	4435	4118	3702
985	260	199	121
986	370	214	206
987	1078	725	479
988	143	158	124
989	2495	1975	1755
990	1084	986	912
991	72	49	39
992	110	111	74
993	31	27	10
994	163	132	100
995	128	112	88
996	11	18	10
997	107	61	61
998	201	179	128
999	64	65	36
1000	140	93	77
1001	1456	1645	1380
1002	77	52	39
1003	0	0	0
1004	582	488	431
1005	82	97	96
1006	3713	3376	2991
1007	1	0	0
1008	192	169	122
1009	813	789	647
1010	38	52	38
1011	130	103	88
1012	568	484	390
1013	78	64	43
1014	215	217	168
1015	233	233	182
1016	849	651	448
1017	188	230	122
1018	1242	979	678
1019	1	1	0
1020	312	242	119
1021	349	368	260
1022	296	258	176
1023	1	0	0
1024	182	165	100
1025	84	121	92
1026	31	43	42
1027	1063	1080	846
1028	119	114	74
1029	2034	1622	1164
1030	180	189	101
1031	43	36	27
1032	294	213	177
1033	325	319	311
1034	106	159	71
1035	121	76	71
1036	96	107	99
1037	52	52	66
1038	121	93	73
1039	230	205	134
1040	1223	1461	1277
1041	454	369	179
1042	626	526	491
1043	19	22	14
1044	51	43	40
1045	68	73	39
1046	2	0	0
1047	153	137	105
1048	362	321	224
1049	3	7	3
1050	229	155	97
1051	977	751	558
1052	29	32	36
1053	403	354	272
1054	8	4	5
1055	552	456	372
1056	496	443	313
1057	242	236	162
1058	199	223	114
1059	4	7	3
1060	2389	2074	1688
1061	16	14	4
1062	1437	1244	946
1063	129	115	64
1064	711	662	441
1065	481	563	508
1066	117	130	58
1067	306	287	251
1068	0	4	0
1069	115	86	53
1070	250	200	190
1071	213	195	104
1072	10	9	3
1073	810	751	631
1074	1019	1100	825
1075	54	35	27
1076	37	50	35
1077	37	37	35
1078	2245	1872	1387
1079	62	43	38
1080	28	25	10
1081	6	3	2
1082	8	7	1
1083	77	75	44
1084	609	672	581
1085	275	359	341
1086	500	498	337
1087	11	10	2
1088	76	61	50
1089	11	18	9
1090	5	1	1
1091	16	14	16
1092	1092	845	763
1093	393	270	186
1094	32	25	21
1095	258	231	208
1096	837	749	543
1097	23	27	21
1098	182	175	83
1099	615	516	342
1100	2478	2063	1265
1101	950	841	807
1102	852	870	594
1103	128	144	101
1104	32	22	45
1105	799	712	331
1106	70	36	35
1107	1481	1191	1119
1108	641	566	398
1109	13	27	10
1110	16	15	16
1111	2	13	11
1112	926	670	384
1113	100	99	38
1114	115	74	40
1115	0	1	0
1116	146	128	132
1117	108	102	93
1118	0	0	0
1119	2459	2063	1829
1120	6	12	10
1121	18	21	9
1122	50	43	32
1123	1	0	1
1124	61	43	31
1125	19	12	8
1126	422	297	235
1127	93	79	46
1128	4	7	6
1129	17	14	7
1130	139	226	110
1131	69	49	42
1132	119	104	88
1133	51	69	49
1134	117	137	112
1135	421	344	303
1136	133	74	56
1137	3146	2457	1802
1138	93	106	57
1139	159	126	100
1140	1031	661	543
1141	26	20	31
1142	35	24	22
1143	297	251	188
1144	204	168	141
1145	505	431	376
1146	1	2	1
1147	448	373	304
1148	471	369	246
1149	2093	1998	1733
1150	24	28	24
1151	765	632	483
1152	1919	1975	1902
1153	100	78	40
1154	878	777	485
1155	418	375	262
1156	12	8	9
1157	2639	2541	2111
1158	7	7	7
1159	18	26	6
1160	1283	1078	900
1161	272	235	195
1162	453	315	173
1163	450	360	169
1164	70	67	99
1165	427	336	258
1166	0	0	1
1167	20	16	7
1168	311	305	177
1169	12	33	21
1170	718	546	462
1171	145	111	69
1172	4418	3285	3107
1173	46	38	27
1174	32	33	32
1175	11	9	9
1176	798	561	452
1177	105	107	66
1178	226	236	147
1179	2	5	7
1180	29	19	13
1181	410	348	193
1182	0	1	0
1183	416	392	285
1184	390	292	183
1185	24	24	24
1186	1250	978	736
1187	5962	5448	4958
1188	228	182	232
1189	47	41	29
1190	14	28	6
1191	52	39	58
1192	131	109	76
1193	577	402	323
1194	58	40	30
1195	53	47	29
1196	103	180	58
1197	1	1	2
1198	62	39	35
1199	74	172	53
1200	3	1	1
1201	32	31	21
1202	7	8	10
1203	1	0	0
1204	201	158	117
1205	1707	1472	951
1206	1053	897	840
1207	1270	1030	690
1208	67	76	61
1209	821	748	522
1210	961	907	726
1211	677	590	490
1212	82	96	51
1213	0	0	0
1214	0	0	0
1215	1699	1217	916
1216	468	440	309
1217	141	115	96
1218	3812	3083	2321
1219	8	9	5
1220	296	278	185
1221	0	1	2
1222	93	100	72
1223	68	59	36
1224	532	442	302
1225	133	152	66
1226	380	291	278
1227	711	656	611
1228	64	21	27
1229	187	147	80
1230	0	1	1
1231	3353	3142	2794
1232	166	87	72
1233	229	256	219
1234	153	183	189
1235	1144	947	686
1236	22	19	13
1237	154	118	89
1238	92	59	45
1239	47	39	19
1240	187	184	122
1241	27	27	19
1242	2874	2703	2376
1243	9	9	6
1244	0	0	0
1245	2	7	2
1246	27	14	10
1247	972	1129	924
1248	36	20	30
1249	372	336	215
1250	238	189	109
1251	397	339	195
1252	242	187	177
1253	170	133	65
1254	38	27	34
1255	654	577	420
1256	7	2	4
1257	39	33	18
1258	87	82	57
1259	7702	7194	6752
1260	316	332	297
1261	99	95	58
1262	224	189	138
1263	124	129	77
1264	117	137	101
1265	2158	2036	1999
1266	1386	1074	856
1267	122	134	131
1268	19	27	19
1269	2244	1788	1282
1270	34	32	19
1271	91	72	60
1272	19	12	12
1273	206	168	149
1274	56	62	24
1275	1166	1116	924
1276	53	43	33
1277	3	1	1
1278	2279	1622	1128
1279	22	19	16
1280	853	783	702
1281	639	508	288
1282	1	1	1
1283	803	911	767
1284	15	13	11
1285	274	199	137
1286	153	164	124
1287	166	194	133
1288	1029	818	828
1289	830	584	340
1290	40	45	41
1291	10	15	7
1292	104	63	58
1293	353	326	213
1294	22	38	36
1295	15	6	4
1296	290	274	135
1297	1	1	0
1298	1	0	1
1299	24	36	9
1300	446	406	308
1301	430	426	338
1302	402	352	308
1303	339	276	265
1304	256	225	154
1305	136	157	107
1306	859	906	737
1307	86	71	53
1308	83	70	64
1309	1867	1461	1207
1310	367	467	288
1311	368	285	263
1312	247	231	163
1313	13	13	4
1314	414	300	276
1315	126	95	66
1316	1732	1580	1049
1317	136	176	139
1318	375	333	262
1319	954	806	658
1320	412	415	274
1321	2061	1963	1760
