	F0	F1	F2
1314	1	1	0
1315	13	12	10
1316	72	78	64
1317	41	41	26
1318	168	169	152
1319	363	363	323
1320	63	58	46
1321	1269	1297	1220
1322	4	3	5
1323	817	889	798
1324	1426	1404	1439
1325	60	66	61
1326	17	13	19
1327	15	11	14
1328	30	33	24
1329	926	1026	745
1330	46	52	58
1331	195	149	115
1332	32	31	21
1333	31	20	19
1334	69	49	38
1335	27	21	25
1336	31	46	24
1337	20	20	15
1338	69	66	49
1339	44	55	55
1340	125	129	170
1341	90	70	62
1342	16	15	10
1343	13	15	13
1344	38	22	33
1345	321	324	245
1346	148	160	142
1347	14	17	32
1348	2	1	0
1349	0	0	0
1350	0	0	0
1351	5	6	5
1352	0	0	0
1353	108	143	122
1354	242	235	204
1355	1	0	0
1356	197	179	154
1357	1423	1510	1169
1358	7	15	18
1359	22	23	8
1360	16	13	7
1361	8	14	16
1362	135	143	97
1363	697	761	474
1364	15	11	9
1365	17	14	12
1366	56	51	51
1367	6	3	3
1368	240	206	193
1369	54	47	56
1370	172	135	162
1371	119	137	96
1372	17	25	26
1373	0	0	0
1374	2	0	2
1375	292	241	224
1376	6	8	7
1377	6	9	1
1378	53	51	41
1379	288	298	175
1380	0	0	0
1381	7	16	8
1382	78	84	54
1383	24	17	13
1384	71	60	48
1385	58	73	59
1386	28	26	27
1387	334	300	236
1388	7	20	12
1389	107	81	106
1390	861	830	619
1391	10	11	22
1392	631	653	496
1393	10	10	12
1394	70	60	24
1395	0	0	0
1396	192	196	152
1397	0	0	0
1398	139	101	133
1399	22	13	9
1400	3	1	2
1401	25	26	24
1402	20	14	12
1403	0	0	0
1404	0	0	0
1405	62	66	69
1406	17	16	16
1407	45	46	48
1408	21	44	20
1409	13	17	16
1410	19	20	16
1411	3	2	5
1412	2	0	1
1413	117	125	64
1414	7	5	3
1415	0	0	0
1416	2	4	3
1417	144	120	115
1418	421	532	357
1419	53	60	41
1420	163	161	135
1421	24	46	22
1422	0	0	0
1423	0	0	1
1424	2	3	2
1425	1	4	5
1426	13	13	14
1427	34	28	33
1428	3	6	3
1429	23	18	24
1430	286	290	226
1431	50	52	38
1432	65	86	54
1433	1	0	0
1434	8	13	10
1435	47	47	46
