	F0	F1	F2
854	105	163	72
855	57	195	48
856	137	457	135
857	14	13	16
858	752	1911	770
859	1	0	0
860	0	0	0
861	593	1378	443
862	25	107	39
863	755	1853	619
864	511	1260	477
865	21	36	11
866	428	574	336
867	83	181	57
868	174	389	136
869	35	94	25
870	18	60	23
871	1056	2384	795
872	18	61	16
873	169	424	102
874	187	434	168
875	976	1745	829
876	98	199	108
877	82	253	90
878	168	229	157
879	91	227	103
880	128	358	137
881	282	649	180
882	78	228	66
883	597	1020	517
884	32	91	28
885	20	53	16
886	74	150	38
887	697	1354	764
888	99	219	126
889	106	288	96
890	23	98	19
891	751	2020	614
892	240	657	172
893	66	147	75
894	46	65	31
895	1	0	1
896	260	757	147
897	141	330	105
898	80	137	96
899	0	0	0
900	0	2	0
901	82	242	69
902	265	490	168
903	171	396	126
904	38	84	40
905	12	18	18
906	76	170	63
907	36	85	46
908	162	426	104
909	42	202	51
910	21	79	18
911	30	43	26
912	81	236	81
913	39	99	45
914	334	714	403
915	749	1635	567
916	108	285	115
917	203	550	210
918	1	0	0
919	395	758	376
920	0	1	1
921	42	104	48
922	303	831	292
923	95	246	72
924	28	48	25
925	68	143	31
926	94	250	66
927	33	51	23
928	107	224	108
929	2	0	0
930	32	103	23
931	4	0	1
932	461	793	521
933	601	951	523
934	830	1371	777
935	446	855	527
936	38	67	28
937	5	1	5
938	99	171	83
939	77	193	70
940	55	171	38
941	1433	1604	1395
942	468	1094	418
943	166	372	153
944	71	142	53
945	3	0	0
946	611	1313	466
947	8	36	11
948	0	1	0
949	33	72	29
950	52	98	56
951	544	1275	487
952	120	356	134
953	76	184	53
954	0	0	0
955	597	794	414
956	353	843	278
957	94	272	57
958	1100	2165	1144
959	9	36	9
960	230	600	167
961	457	1002	432
962	22	66	11
963	258	675	162
964	181	395	110
965	164	496	196
966	0	0	0
967	4	10	4
968	29	39	18
969	122	289	73
970	27	94	31
971	253	675	139
972	54	132	29
973	180	431	104
974	17	67	20
975	99	257	57
976	0	0	0
977	234	457	185
978	15	30	9
979	1	0	2
980	71	151	46
981	152	385	120
982	0	0	0
983	14	68	13
984	0	0	0
985	623	1499	483
986	154	327	110
987	128	280	128
988	324	840	218
989	25	75	18
990	0	1	0
991	66	149	57
992	0	0	0
993	0	1	1
994	0	0	0
995	0	0	0
996	63	154	25
997	11	29	14
998	352	986	207
999	265	505	226
1000	93	243	79
1001	75	227	51
1002	2	3	1
1003	47	117	36
1004	550	1350	524
1005	156	477	143
1006	69	193	72
1007	0	0	0
1008	110	272	82
1009	1	1	0
1010	23	51	34
1011	0	2	0
1012	369	990	342
1013	68	153	34
1014	471	1339	321
1015	59	124	49
1016	370	1044	238
1017	247	783	181
1018	143	408	129
1019	55	127	39
1020	711	1018	479
1021	52	135	50
1022	23	23	22
1023	32	86	21
1024	34	87	24
1025	485	1294	343
1026	47	69	42
1027	4	0	3
1028	1	5	26
1029	0	0	0
1030	637	1522	508
1031	108	213	121
1032	91	208	110
1033	26	98	35
1034	2	2	1
1035	0	0	0
1036	49	98	26
1037	328	959	269
1038	0	1	1
1039	45	97	50
1040	29	91	28
1041	111	313	77
1042	21	35	14
1043	299	712	323
1044	54	134	85
1045	1410	1578	1299
1046	231	518	156
1047	321	773	281
1048	393	941	331
1049	0	0	0
1050	30	62	25
1051	6	18	4
1052	28	47	24
1053	54	151	70
1054	347	937	289
1055	0	0	0
1056	0	4	0
1057	54	89	43
1058	71	153	60
1059	689	1410	602
1060	39	71	31
1061	25	47	24
1062	45	85	48
1063	77	220	57
1064	7	14	4
1065	44	154	25
1066	55	186	32
1067	91	251	54
1068	190	583	176
1069	119	253	101
1070	0	1	0
1071	215	512	168
1072	218	489	231
1073	92	234	96
1074	591	1580	436
1075	0	0	0
1076	145	382	107
1077	62	165	35
1078	562	1288	463
1079	76	150	51
1080	25	45	17
1081	22	51	21
1082	1030	2748	1035
1083	188	474	148
1084	502	974	405
1085	85	201	92
1086	613	1234	507
1087	21	60	40
1088	8	26	7
1089	99	187	60
1090	186	473	184
1091	29	87	20
1092	6	14	3
1093	273	654	181
1094	116	346	89
1095	46	100	21
1096	125	294	58
1097	91	234	75
1098	25	45	16
1099	804	1704	649
1100	37	71	30
1101	64	262	71
1102	33	79	40
1103	225	613	312
1104	84	258	74
1105	40	61	25
1106	369	922	308
1107	11	23	12
1108	29	48	28
1109	554	1036	399
1110	494	1475	426
1111	149	449	146
1112	78	187	68
1113	26	77	23
1114	49	148	48
1115	57	204	58
1116	248	661	206
1117	60	21	31
