	F0	F1	F2
1456	40	38	38
1457	0	0	0
1458	33	24	25
1459	3	4	2
1460	27	21	19
1461	0	0	1
1462	9	4	6
1463	65	73	36
1464	24	24	14
1465	36	42	62
1466	2	4	4
1467	40	35	28
1468	10	5	8
1469	15	15	3
1470	8	10	15
1471	22	14	14
1472	34	27	31
1473	15	19	16
1474	6	10	4
1475	26	35	31
1476	12	16	18
1477	69	72	66
1478	314	256	268
1479	34	37	28
1480	58	51	72
1481	104	100	87
1482	51	43	40
1483	38	20	24
1484	20	25	36
1485	1	3	0
1486	2	2	2
1487	0	0	0
1488	62	66	32
1489	263	281	334
1490	9	5	4
1491	0	0	0
1492	10	19	12
1493	8	6	3
1494	32	30	26
1495	0	3	1
1496	64	98	75
1497	40	47	49
1498	0	0	1
1499	14	13	21
1500	4	4	6
1501	39	28	44
1502	341	300	302
1503	6	17	16
1504	3	2	1
1505	101	101	92
1506	0	0	0
1507	0	0	0
1508	66	54	70
1509	43	44	37
1510	12	7	4
1511	36	24	17
1512	1	1	0
1513	9	15	13
1514	2	3	9
1515	27	34	24
1516	4	4	3
1517	6	8	3
1518	338	332	306
1519	0	0	0
1520	47	33	34
1521	21	21	13
1522	34	27	18
1523	79	87	78
1524	3	0	3
1525	3	2	2
1526	3	1	6
1527	66	53	48
1528	70	68	44
1529	3	1	2
1530	48	60	51
1531	80	75	56
1532	11	17	9
1533	26	17	12
1534	5	7	3
1535	105	127	95
1536	20	19	18
1537	2	1	1
1538	24	10	21
1539	51	50	44
1540	77	66	67
1541	91	83	72
1542	3	0	2
1543	0	0	0
1544	162	162	120
1545	481	494	419
1546	0	0	0
1547	53	37	33
1548	0	0	0
1549	0	0	0
1550	140	140	142
1551	95	99	84
1552	67	58	59
1553	6	5	4
1554	19	11	10
1555	58	55	60
1556	54	48	46
1557	0	1	0
1558	1	0	0
1559	8	14	11
1560	32	35	26
1561	22	29	35
1562	17	18	19
1563	24	28	31
1564	2	1	4
1565	47	40	42
1566	148	122	124
1567	23	19	19
1568	0	0	0
1569	63	60	64
1570	55	59	47
1571	3	1	1
1572	35	38	50
1573	62	89	90
1574	1	0	1
1575	6	9	6
1576	4	5	6
1577	170	146	168
1578	54	44	43
1579	17	21	11
1580	256	274	252
1581	22	38	29
1582	0	0	1
1583	42	47	51
1584	190	160	132
1585	27	29	32
1586	16	7	15
1587	0	0	0
1588	875	866	941
1589	0	1	1
1590	0	0	0
1591	9	2	2
1592	3	10	10
1593	1	1	3
1594	0	0	1
1595	11	2	4
1596	8	7	5
1597	4	8	11
1598	6	5	6
1599	0	1	1
1600	29	17	24
1601	21	16	21
1602	11	9	5
1603	48	44	53
1604	94	88	84
1605	30	33	13
1606	37	45	31
1607	0	0	1
1608	126	130	141
1609	167	110	118
1610	1	0	1
1611	0	0	0
1612	5	4	2
1613	9	7	10
1614	3	8	11
1615	48	61	61
1616	12	6	10
1617	0	0	0
1618	25	30	30
1619	26	16	16
1620	11	10	12
1621	31	29	29
1622	1	1	1
1623	0	0	0
1624	0	2	2
1625	108	104	109
1626	11	8	10
1627	0	0	0
1628	4	11	4
1629	385	332	333
1630	17	12	14
1631	32	23	42
1632	89	81	78
1633	20	23	18
1634	9	16	9
1635	6	10	4
1636	1	0	1
1637	26	24	28
1638	51	50	50
1639	2	8	3
1640	55	59	49
1641	35	46	22
1642	846	897	1027
1643	1	0	1
1644	0	0	2
1645	14	12	10
1646	29	20	25
1647	5	3	4
1648	85	92	85
1649	2	0	0
1650	975	906	849
1651	19	20	14
1652	1	0	0
1653	44	35	22
1654	20	21	15
1655	168	153	145
1656	4	2	2
1657	5	7	8
1658	72	62	93
